CustomerID,Recency,Frequency,Monetary,Tenure,ReturnRate,Churn,Churn_Probability,Retention_Action
17555,265,1,195.45,0,0,0,0.753396924,Medium Risk – 15% Discount Email
17556,136,1,157.9,0,0,1,0.674251372,Medium Risk – 15% Discount Email
17557,12,1,288.36,0,0,0,0.587339114,Low Risk – Engagement Campaign
17560,25,4,854.95,215,0,1,0.335121031,No Action
17562,18,5,852.88,86,0.005925926,0,0.310900107,No Action
17564,11,1,119.12,0,0,0,0.586670424,Low Risk – Engagement Campaign
17567,23,6,2925.45,279,0.115843271,0,0.224090159,No Action
17569,263,1,344.14,0,0,1,0.752230959,Medium Risk – 15% Discount Email
17571,76,3,559.55,152,0,0,0.454284524,Low Risk – Engagement Campaign
17572,1,4,226.75,302,0,1,0.294871102,No Action
17573,15,2,182.21,8,0.032786885,0,0.526495586,Low Risk – Engagement Campaign
17574,173,1,185.65,0,0,1,0.698279983,Medium Risk – 15% Discount Email
17576,3,16,2729.55,292,0.005617978,0,0.01763903,No Action
17578,148,1,143.46,0,0.347826087,1,0.722834401,Medium Risk – 15% Discount Email
17579,68,2,270.86,41,0.015384615,0,0.552917265,Low Risk – Engagement Campaign
17580,183,3,215.72,105,0,1,0.55042822,Low Risk – Engagement Campaign
17581,9,19,8358.27,293,0.014996592,0,0.00817791,No Action
17582,167,1,175.27,0,0,1,0.694453943,Medium Risk – 15% Discount Email
17584,58,1,749.45,0,0,0,0.620370328,Medium Risk – 15% Discount Email
17585,40,4,1116.68,228,0,1,0.341310689,No Action
17588,31,3,1240.2,132,0,1,0.427083291,Low Risk – Engagement Campaign
17589,81,3,1843.07,89,0,0,0.478314027,Low Risk – Engagement Campaign
17591,4,7,2203.67,293,0.001,1,0.161787143,No Action
17593,22,4,3245.66,260,0.002667852,0,0.319523346,No Action
17594,15,2,993.18,169,0,1,0.468339794,Low Risk – Engagement Campaign
17596,67,4,1737.08,232,0,0,0.35842402,No Action
17597,144,1,2044.37,0,0,1,0.678900642,Medium Risk – 15% Discount Email
17601,169,1,116.01,0,0,1,0.695752727,Medium Risk – 15% Discount Email
17602,16,3,2134.19,238,0.006145251,0,0.38286828,No Action
17603,9,1,394.72,0,1,1,0.711756692,Medium Risk – 15% Discount Email
17604,148,2,309.36,94,0,1,0.592681487,Low Risk – Engagement Campaign
17609,3,3,744.6,254,0.005665722,0,0.369127987,No Action
17611,3,10,2993.62,288,0.002465483,0,0.080659081,No Action
17612,26,5,1682.94,202,0.015659955,0,0.284701927,No Action
17613,12,10,3766.53,224,0.002936858,0,0.089284576,No Action
17615,61,3,329.6,91,0,1,0.463193899,Low Risk – Engagement Campaign
17616,104,3,571.2,194,0,1,0.46144905,Low Risk – Engagement Campaign
17618,179,2,625.48,113,0,0,0.608969118,Medium Risk – 15% Discount Email
17619,243,1,214.37,0,0,1,0.740846895,Medium Risk – 15% Discount Email
17621,243,2,901.78,41,0.012903226,0,0.676635072,Medium Risk – 15% Discount Email
17624,148,1,400.3,0,0,0,0.682075582,Medium Risk – 15% Discount Email
17625,71,2,1227.13,117,0,0,0.527660114,Low Risk – Engagement Campaign
17628,12,1,75.75,0,0,1,0.58741836,Low Risk – Engagement Campaign
17629,51,5,798.38,239,0.012030075,0,0.289980206,No Action
17630,100,2,503.6,62,0,1,0.567648469,Low Risk – Engagement Campaign
17631,68,2,416.5,95,0,0,0.532974125,Low Risk – Engagement Campaign
17633,2,3,1004.5,48,0.020080321,0,0.435754001,Low Risk – Engagement Campaign
17634,23,7,2077.07,245,0,0,0.178811957,No Action
17637,46,1,338.95,0,0,0,0.611953017,Medium Risk – 15% Discount Email
17639,207,1,108.5,0,0,1,0.719477232,Medium Risk – 15% Discount Email
17640,17,1,621.66,0,0,1,0.590868379,Low Risk – Engagement Campaign
17642,50,2,712.29,56,0,1,0.532196189,Low Risk – Engagement Campaign
17643,304,1,101.55,0,0,1,0.774636633,Medium Risk – 15% Discount Email
17644,9,8,2132.67,182,0.035502959,0,0.150933272,No Action
17646,150,3,1008.39,145,0.009287926,1,0.513442814,Low Risk – Engagement Campaign
17648,123,3,1107.39,57,0.003460208,0,0.521347327,Low Risk – Engagement Campaign
17649,68,1,868.49,0,0.002506266,1,0.627738414,Medium Risk – 15% Discount Email
17651,10,5,1800.86,97,0.006422018,0,0.302416965,No Action
17652,15,7,3202.02,197,0.010253317,0,0.185281551,No Action
17653,30,2,343.34,20,0,0,0.529179119,Low Risk – Engagement Campaign
17654,208,1,117.55,0,0,1,0.720083255,Medium Risk – 15% Discount Email
17655,47,5,1903.33,249,0.192076831,0,0.305414953,No Action
17656,4,5,1674.69,55,0,1,0.309663783,No Action
17658,142,1,317.6,0,0,0,0.678163048,Medium Risk – 15% Discount Email
17659,31,9,1653.03,271,0.043848965,0,0.115345987,No Action
17660,72,1,178.75,0,0,1,0.630475616,Medium Risk – 15% Discount Email
17663,15,5,1287.81,202,0.006722689,0,0.277106624,No Action
17664,143,1,326.19,0,0,0,0.678818636,Medium Risk – 15% Discount Email
17667,92,4,1751.01,137,0,0,0.405904794,Low Risk – Engagement Campaign
17669,16,6,3194.72,164,0,0,0.235757332,No Action
17670,158,1,205.7,0,0,1,0.688649163,Medium Risk – 15% Discount Email
17671,88,3,1098.55,207,0.215648855,0,0.475011187,Low Risk – Engagement Campaign
17672,240,1,1177.84,0,0.00466563,0,0.739322681,Medium Risk – 15% Discount Email
17673,93,4,1175.62,157,0,0,0.400468897,Low Risk – Engagement Campaign
17674,5,2,551.04,294,0,1,0.42021155,Low Risk – Engagement Campaign
17675,1,25,15125.17,296,0.009055844,0,0.00162073,No Action
17676,40,4,730.84,257,0.002136752,0,0.333124937,No Action
17677,13,22,12703.18,286,0.005769735,0,0.003757426,No Action
17678,194,1,298.11,0,0,1,0.71142957,Medium Risk – 15% Discount Email
17679,16,1,1643.2,0,0,0,0.58975842,Low Risk – Engagement Campaign
17682,46,5,1899.35,253,0.002022245,0,0.281624414,No Action
17685,19,6,2763.43,283,0,0,0.210152879,No Action
17686,11,6,5110.09,222,0,0,0.21909398,No Action
17690,32,11,3495.53,271,0,0,0.069823571,No Action
17691,288,2,290.4,10,0,1,0.712788034,Medium Risk – 15% Discount Email
17692,58,4,740.94,232,0.008928571,1,0.353693223,No Action
17693,68,1,200.47,0,0.008658009,1,0.628783171,Medium Risk – 15% Discount Email
17694,72,1,283.12,0,0,1,0.63043822,Medium Risk – 15% Discount Email
17695,62,2,765.34,39,0,1,0.546768958,Low Risk – Engagement Campaign
17696,39,7,1915.59,256,0.019652305,0,0.185512718,No Action
17697,167,1,338.95,0,0,1,0.694400528,Medium Risk – 15% Discount Email
17698,191,1,154.95,0,0,1,0.709612284,Medium Risk – 15% Discount Email
17700,25,3,1681.83,186,0.006060606,0,0.405960192,Low Risk – Engagement Campaign
17701,183,1,417.95,0,0,1,0.704526938,Medium Risk – 15% Discount Email
17702,39,3,1338.77,97,0.031398668,0,0.448728144,Low Risk – Engagement Campaign
17703,40,2,490.96,29,0,0,0.533670293,Low Risk – Engagement Campaign
17704,99,2,885.19,71,0,1,0.563833648,Low Risk – Engagement Campaign
17705,5,7,1191.92,227,0.008368201,0,0.175251335,No Action
17706,31,12,8027.5,266,0.017382748,0,0.054841158,No Action
17707,116,2,152.4,151,0,1,0.550626141,Low Risk – Engagement Campaign
17708,118,2,263.33,137,0,1,0.556658934,Low Risk – Engagement Campaign
17709,100,1,137.45,0,0,1,0.649954828,Medium Risk – 15% Discount Email
17711,220,1,220.53,0,0,0,0.727294464,Medium Risk – 15% Discount Email
17714,251,1,153,0,0,1,0.745474089,Medium Risk – 15% Discount Email
17715,131,1,326.4,0,0,1,0.670870561,Medium Risk – 15% Discount Email
17716,6,9,5002.31,192,0.024478042,0,0.116698401,No Action
17718,163,1,139.35,0,0,1,0.691897725,Medium Risk – 15% Discount Email
17719,6,14,5088.9,180,0.00466893,0,0.03426327,No Action
17720,43,3,887.6,254,0,0,0.396849101,No Action
17722,27,4,2424.04,270,0.014420063,1,0.321634441,No Action
17723,57,6,3276.4,87,0,1,0.278795419,No Action
17724,2,3,1033,67,0,1,0.42681098,Low Risk – Engagement Campaign
17725,1,9,2841.08,196,0.011784512,0,0.114229096,No Action
17728,17,1,345.03,0,0.007751938,0,0.592020475,Low Risk – Engagement Campaign
17730,9,9,3547.33,247,0.001987281,0,0.109268147,No Action
17731,10,4,1240.11,104,0.204868154,1,0.384810592,No Action
17732,303,1,303.97,0,0,1,0.774054793,Medium Risk – 15% Discount Email
17733,192,1,216.95,0,0,0,0.710214277,Medium Risk – 15% Discount Email
17734,67,2,540.21,96,0,0,0.531845509,Low Risk – Engagement Campaign
17735,24,16,11091.24,274,0,0,0.018916614,No Action
17736,44,1,307.49,0,0,0,0.610529947,Medium Risk – 15% Discount Email
17738,79,3,1571.49,133,0.00281294,0,0.462786598,Low Risk – Engagement Campaign
17739,2,4,1612.93,288,0.009416196,0,0.300034227,No Action
17742,44,2,355.11,219,0,1,0.473892051,Low Risk – Engagement Campaign
17744,181,4,1288.96,107,0.021352313,0,0.485040199,Low Risk – Engagement Campaign
17746,171,1,110.25,0,0.103448276,1,0.709127139,Medium Risk – 15% Discount Email
17747,43,1,71.4,0,0.083333333,1,0.620946151,Medium Risk – 15% Discount Email
17749,109,2,674.52,78,0,1,0.569048974,Low Risk – Engagement Campaign
17750,13,6,1334.13,81,0,0,0.254961092,No Action
17752,289,1,80.64,0,0,1,0.766639803,Medium Risk – 15% Discount Email
17754,72,2,575.06,118,0.058056872,0,0.536428376,Low Risk – Engagement Campaign
17757,1,22,3723.52,301,0.001957905,0,0.003594765,No Action
17758,10,5,2092.48,170,0,0,0.281594775,No Action
17759,100,2,167.15,0,0,0,0.587808441,Low Risk – Engagement Campaign
17760,304,1,172.54,0,0,0,0.774617573,Medium Risk – 15% Discount Email
17763,194,1,15,0,0,1,0.711518947,Medium Risk – 15% Discount Email
17764,141,1,230.67,0,0,0,0.677533081,Medium Risk – 15% Discount Email
17765,89,3,367.63,98,0,1,0.481932051,Low Risk – Engagement Campaign
17768,97,1,385.83,0,0,0,0.647804611,Medium Risk – 15% Discount Email
17769,69,4,1817.88,181,0,0,0.375489469,No Action
17770,129,5,1143.27,83,0,1,0.386832212,No Action
17771,254,1,115.8,0,0,0,0.747199314,Medium Risk – 15% Discount Email
17774,27,4,1213.73,208,0.001968504,1,0.338664295,No Action
17775,185,1,56.4,0,0,1,0.705897567,Medium Risk – 15% Discount Email
17777,31,1,189.8,0,0,0,0.601203021,Medium Risk – 15% Discount Email
17779,18,2,481.26,55,0.005730659,0,0.509313869,Low Risk – Engagement Campaign
17781,89,2,188.02,93,0,1,0.549457387,Low Risk – Engagement Campaign
17783,2,2,283.47,175,0,1,0.456880267,Low Risk – Engagement Campaign
17786,16,2,266.85,231,0,1,0.448976463,Low Risk – Engagement Campaign
17787,83,4,1817.54,218,0,1,0.373906983,No Action
17788,4,2,1117.9,55,0,1,0.497702725,Low Risk – Engagement Campaign
17789,212,1,225.9,0,0,1,0.722477083,Medium Risk – 15% Discount Email
17790,51,12,1363.51,244,0,0,0.059698921,No Action
17795,110,2,342.83,85,0,1,0.567639724,Low Risk – Engagement Campaign
17796,244,3,614.1,56,0,0,0.610836741,Medium Risk – 15% Discount Email
17797,113,1,272.41,0,0,0,0.658782706,Medium Risk – 15% Discount Email
17799,30,9,2514.99,262,0.002232143,0,0.113750118,No Action
17800,22,7,904.8,242,0,0,0.179217357,No Action
17802,13,3,1285.04,290,0.011968085,1,0.365687072,No Action
17805,4,1,512.31,0,0,1,0.581390317,Low Risk – Engagement Campaign
17809,60,8,2856.71,244,0.00269179,0,0.157761406,No Action
17811,4,27,5194.31,259,0.0044,0,0.001026795,No Action
17812,299,1,193.3,0,0,0,0.771966066,Medium Risk – 15% Discount Email
17813,1,1,306.61,0,0,0,0.579261883,Low Risk – Engagement Campaign
17816,200,2,21.31,96,0,0,0.629441086,Medium Risk – 15% Discount Email
17817,207,2,269.7,0,0,0,0.663234108,Medium Risk – 15% Discount Email
17819,2,7,3704.87,299,0.003879728,1,0.159806105,No Action
17827,172,4,1580.47,122,0,0,0.47020932,Low Risk – Engagement Campaign
17828,40,3,1076.66,75,0.016632017,0,0.454744834,Low Risk – Engagement Campaign
17829,229,1,889.24,0,0,1,0.732447798,Medium Risk – 15% Discount Email
17830,192,2,287.65,27,0,0,0.644893387,Medium Risk – 15% Discount Email
17837,6,4,534.55,87,0.006134969,0,0.361473794,No Action
17838,20,4,2267.4,282,0,0,0.311925244,No Action
17841,3,88,25834.64,301,0.009266576,0,9.62E-11,No Action
17843,234,1,205.48,0,0,1,0.735599669,Medium Risk – 15% Discount Email
17844,37,1,51.56,0,0,1,0.605588067,Medium Risk – 15% Discount Email
17846,16,1,2033.1,0,0,1,0.589613337,Low Risk – Engagement Campaign
17848,11,9,901.2,276,0,1,0.106437169,No Action
17849,149,4,605.8,115,0,1,0.455627358,Low Risk – Engagement Campaign
17850,303,34,5391.21,1,0.02135026,1,0.000567362,No Action
17854,115,2,311.26,41,0,1,0.58556386,Low Risk – Engagement Campaign
17855,303,1,208.97,0,0,1,0.774080344,Medium Risk – 15% Discount Email
17856,164,3,1142.63,48,0.027729636,0,0.558398532,Low Risk – Engagement Campaign
17857,3,15,14839.52,292,0.006240639,0,0.02243949,No Action
17858,13,10,3907.39,287,0,0,0.082814862,No Action
17859,235,1,141.92,0,0,1,0.736205322,Medium Risk – 15% Discount Email
17860,299,1,226.45,0,0,1,0.771957091,Medium Risk – 15% Discount Email
17861,66,5,1299.49,183,0.019011407,0,0.315856875,No Action
17862,254,1,330.9,0,0,1,0.747136823,Medium Risk – 15% Discount Email
17863,11,5,2127.3,288,0,0,0.251634144,No Action
17864,20,2,438.07,186,0,0,0.466703317,Low Risk – Engagement Campaign
17865,10,17,8515.08,284,0.009019166,0,0.013939495,No Action
17866,73,1,329.65,0,0.005747126,1,0.631873741,Medium Risk – 15% Discount Email
17867,74,4,957.48,145,0.772727273,0,0.497057462,Low Risk – Engagement Campaign
17869,37,5,428.18,260,0,1,0.274536121,No Action
17870,2,8,905.16,295,0.001689189,0,0.128400463,No Action
17871,135,1,155.9,0,0,1,0.673588716,Medium Risk – 15% Discount Email
17873,10,5,1848.96,293,0.046376812,1,0.254804369,No Action
17874,116,6,683.46,70,0.054298643,1,0.328401074,No Action
17877,101,1,237.61,0,0,1,0.650606263,Medium Risk – 15% Discount Email
17879,104,1,178.52,0,0,1,0.652682556,Medium Risk – 15% Discount Email
17880,295,1,458.92,0,0,1,0.769761225,Medium Risk – 15% Discount Email
17881,234,1,133.35,0,0,1,0.735621243,Medium Risk – 15% Discount Email
17883,17,2,197.8,159,0,0,0.473449235,Low Risk – Engagement Campaign
17884,242,3,590.54,59,0,0,0.608462926,Medium Risk – 15% Discount Email
17886,141,2,377.71,38,0,0,0.605398514,Medium Risk – 15% Discount Email
17887,59,1,111.35,0,0,1,0.62131189,Medium Risk – 15% Discount Email
17888,9,5,355.6,278,0.625448029,0,0.325277863,No Action
17889,142,2,201.37,109,0,1,0.583521332,Low Risk – Engagement Campaign
17890,253,2,586.89,38,0,1,0.68260438,Medium Risk – 15% Discount Email
17891,92,1,203.86,0,0,1,0.644417639,Medium Risk – 15% Discount Email
17892,86,1,142.1,0,0,0,0.640278659,Medium Risk – 15% Discount Email
17893,156,1,107.21,0,0,1,0.687385816,Medium Risk – 15% Discount Email
17894,2,8,1118.96,294,0,1,0.128406022,No Action
17897,103,3,541.81,200,0.027027027,1,0.462497505,Low Risk – Engagement Campaign
17898,16,2,152.06,121,0,1,0.485276209,Low Risk – Engagement Campaign
17899,90,1,154.55,0,0,1,0.643050481,Medium Risk – 15% Discount Email
17900,121,2,112.2,0,0.98630137,1,0.725296372,Medium Risk – 15% Discount Email
17905,1,4,798.99,302,0,1,0.294688154,No Action
17906,177,1,72.9,0,0,1,0.700854085,Medium Risk – 15% Discount Email
17908,304,1,232.03,0,0,1,0.774601599,Medium Risk – 15% Discount Email
17912,241,5,310.06,54,0.010869565,1,0.480813645,Low Risk – Engagement Campaign
17913,286,1,218.05,0,0,0,0.764977817,Medium Risk – 15% Discount Email
17917,186,2,226.71,106,0,0,0.616329383,Medium Risk – 15% Discount Email
17919,19,1,1304.04,0,0,1,0.592073563,Low Risk – Engagement Campaign
17920,9,10,2555.8,295,0,0,0.081264045,No Action
17921,78,3,595.47,118,0,0,0.466960226,Low Risk – Engagement Campaign
17923,213,1,207.5,0,0,1,0.723087574,Medium Risk – 15% Discount Email
17924,232,2,502.2,72,0.083333333,0,0.669106821,Medium Risk – 15% Discount Email
17925,303,1,244.08,0,0,1,0.774070901,Medium Risk – 15% Discount Email
17926,64,2,397.29,70,0,1,0.538215663,Low Risk – Engagement Campaign
17928,176,1,78.26,0,0,0,0.700219109,Medium Risk – 15% Discount Email
17929,43,3,707,195,0.010869565,0,0.4172466,Low Risk – Engagement Campaign
17930,2,3,990.6,167,0,0,0.394775959,No Action
17931,64,2,408.36,121,0,1,0.521382955,Low Risk – Engagement Campaign
17932,104,2,934.51,37,0,0,0.578542399,Low Risk – Engagement Campaign
17935,69,2,145.79,3,0,1,0.563996211,Low Risk – Engagement Campaign
17937,45,5,3614.52,247,0,0,0.281858984,No Action
17939,90,1,99.14,0,0,1,0.64307004,Medium Risk – 15% Discount Email
17940,39,9,3828.04,194,0.000458558,0,0.12578411,No Action
17941,61,1,304.56,0,0,1,0.622661465,Medium Risk – 15% Discount Email
17946,163,2,149.58,26,0,1,0.624962601,Medium Risk – 15% Discount Email
17948,78,1,358.56,0,0,1,0.634620935,Medium Risk – 15% Discount Email
17949,1,36,52697.2,300,0.126273435,0,8.93E-05,No Action
17950,3,3,482.2,293,0.06557377,1,0.365015479,No Action
17951,289,2,409.5,15,0.027272727,0,0.715134377,Medium Risk – 15% Discount Email
17954,54,10,1885.21,247,0.002730748,0,0.097676405,No Action
17955,129,4,557.3,20,0,1,0.471927678,Low Risk – Engagement Campaign
17956,180,1,12.75,0,0,1,0.702768534,Medium Risk – 15% Discount Email
17958,47,1,508.46,0,0,1,0.612607714,Medium Risk – 15% Discount Email
17960,102,1,73.78,0,0,1,0.65134934,Medium Risk – 15% Discount Email
17961,1,36,1269.89,301,0,0,8.99E-05,No Action
17962,73,1,102.41,0,0,1,0.631205918,Medium Risk – 15% Discount Email
17964,303,1,261.76,0,0,0,0.774066146,Medium Risk – 15% Discount Email
17965,22,12,2251.41,277,0,0,0.052674808,No Action
17966,82,4,594.43,109,0,0,0.408000883,Low Risk – Engagement Campaign
17967,302,1,112.27,0,0,1,0.773578073,Medium Risk – 15% Discount Email
17968,304,1,265.1,0,0,1,0.77459272,Medium Risk – 15% Discount Email
17969,97,2,228.2,194,0,1,0.52217775,Low Risk – Engagement Campaign
17970,141,1,562.79,0,0,1,0.677421478,Medium Risk – 15% Discount Email
17972,172,1,135.19,0,0,1,0.697660008,Medium Risk – 15% Discount Email
17974,150,1,164.07,0,0,0,0.683461878,Medium Risk – 15% Discount Email
17975,45,11,3950.45,251,0.011730205,0,0.074619999,No Action
17976,303,1,321.79,0,0,1,0.77405,Medium Risk – 15% Discount Email
17978,296,1,300.92,0,0,1,0.770338755,Medium Risk – 15% Discount Email
17979,99,3,494.54,90,0.007352941,0,0.493101355,Low Risk – Engagement Campaign
17980,96,3,811.45,193,0,1,0.455690634,Low Risk – Engagement Campaign
17984,75,1,152.68,0,0,1,0.63259218,Medium Risk – 15% Discount Email
17987,116,1,198.57,0,0,1,0.660840823,Medium Risk – 15% Discount Email
17988,47,5,146,209,0.037037037,0,0.298845515,No Action
17990,167,3,630.84,124,0,1,0.53203015,Low Risk – Engagement Campaign
17991,155,2,93.35,0,0,1,0.627392476,Medium Risk – 15% Discount Email
17994,52,4,674.89,169,0.048484848,1,0.373966234,No Action
17995,212,1,76.1,0,0,1,0.722523272,Medium Risk – 15% Discount Email
17997,4,8,1962.46,89,0.096788385,1,0.170144687,No Action
17999,297,1,190.34,0,0,0,0.770902388,Medium Risk – 15% Discount Email
18001,17,1,250.13,0,0,0,0.591006498,Low Risk – Engagement Campaign
18004,293,1,157.92,0,0,1,0.768771832,Medium Risk – 15% Discount Email
18008,1,9,2116.19,248,0,1,0.106917267,No Action
18009,166,1,247.39,0,0.016,1,0.695690297,Medium Risk – 15% Discount Email
18010,187,1,174.8,0,0,1,0.707111637,Medium Risk – 15% Discount Email
